typeID,activityID,time
2793,3,8400
2793,4,8400
2793,5,19200
2794,1,12000
2794,3,4200
2794,4,4200
2794,5,9600
2795,1,24000
2795,3,8400
2795,4,8400
2795,5,19200
2796,1,12000
2796,3,4200
2796,4,4200
2796,5,9600
2797,1,24000
2797,3,8400
2797,4,8400
2797,5,19200
2798,1,12000
2798,3,4200
2798,4,4200
2798,5,9600
2799,1,12000
2799,3,4200
2799,4,4200
2799,5,9600
2800,1,24000
2800,3,8400
2800,4,8400
2800,5,19200
2802,1,14400
2802,3,504
2802,4,504
2802,5,11520
2803,1,12000
2803,3,4200
2803,4,4200
2803,5,9600
2804,1,12000
2804,3,4200
2804,4,4200
2804,5,9600
2805,1,12000
2805,3,4200
2805,4,4200
2805,5,9600
2806,1,9000
2806,3,3150
2806,4,3150
2806,5,7200
2807,1,12000
2807,3,4200
2807,4,4200
2807,5,9600
2808,1,9000
2808,3,3150
2808,4,3150
2808,5,7200
2810,1,9000
2810,3,3150
2810,4,3150
2810,5,7200
2812,1,14400
2812,3,504
2812,4,504
2812,5,11520
2813,1,6000
2813,3,2100
2813,4,2100
2813,5,4800
2814,1,9000
2814,3,3150
2814,4,3150
2814,5,7200
2815,1,6000
2815,3,2100
2815,4,2100
2815,5,4800
2816,1,6000
2816,3,2100
2816,4,2100
2816,5,4800
2818,1,4800
2818,3,168
2818,4,168
2818,5,3840
2819,1,6000
2819,3,2100
2819,4,2100
2819,5,4800
2820,1,18000
2820,3,6300
2820,4,6300
2820,5,14400
2821,1,18000
2821,3,6300
2821,4,6300
2821,5,14400
2822,1,12000
2822,3,4200
2822,4,4200
2822,5,9600
2823,1,12000
2823,3,4200
2823,4,4200
2823,5,9600
2824,1,12000
2824,3,4200
2824,4,4200
2824,5,9600
2825,1,6000
2825,3,2100
2825,4,2100
2825,5,4800
2826,1,6000
2826,3,2100
2826,4,2100
2826,5,4800
2827,1,9000
2827,3,3150
2827,4,3150
2827,5,7200
2828,1,9000
2828,3,3150
2828,4,3150
2828,5,7200
2829,1,12000
2829,3,4200
2829,4,4200
2829,5,9600
2830,1,12000
2830,3,4200
2830,4,4200
2830,5,9600
2835,1,6000
2835,3,2100
2835,4,2100
2835,5,4800
2837,1,12000
2837,3,4200
2837,4,4200
2837,5,9600
2839,1,300
2839,3,105
2839,4,105
2839,5,240
2864,3,4200
2864,4,4200
2864,5,9600
2866,1,7020
2866,3,2457
2866,4,2457
2866,5,5616
2874,1,2340
2874,3,819
2874,4,819
2874,5,1872
2890,1,2340
2890,3,819
2890,4,819
2890,5,1872
2898,1,4680
2898,3,1638
2898,4,1638
2898,5,3744
2906,1,2340
2906,3,819
2906,4,819
2906,5,1872
2914,1,4680
2914,3,1638
2914,4,1638
2914,5,3744
2922,1,4680
2922,3,1638
2922,4,1638
2922,5,3744
2938,1,4680
2938,3,1638
2938,4,1638
2938,5,3744
2946,1,7020
2946,3,2457
2946,4,2457
2946,5,5616
2949,1,9000
2954,1,7020
2954,3,2457
2954,4,2457
2954,5,5616
2962,1,7020
2962,3,2457
2962,4,2457
2962,5,5616
2970,1,4680
2970,3,1638
2970,4,1638
2970,5,3744
2978,1,2340
2978,3,819
2978,4,819
2978,5,1872
2986,1,7020
2986,3,2457
2986,4,2457
2986,5,5616
2994,1,2340
2994,3,819
2994,4,819
2994,5,1872
3002,1,2340
3002,3,819
3002,4,819
3002,5,1872
3010,1,4680
3010,3,1638
3010,4,1638
3010,5,3744
3018,1,2340
3018,3,819
3018,4,819
3018,5,1872
3026,1,4680
3026,3,1638
3026,4,1638
3026,5,3744
3034,1,2340
3034,3,819
3034,4,819
3034,5,1872
3039,1,12000
3039,3,4200
3039,4,4200
3039,5,9600
3042,1,2340
3042,3,819
3042,4,819
3042,5,1872
3050,1,7020
3050,3,2457
3050,4,2457
3050,5,5616
3058,1,7020
3058,3,2457
3058,4,2457
3058,5,5616
3066,1,7020
3066,3,2457
3066,4,2457
3066,5,5616
3075,1,2340
3075,3,819
3075,4,819
3075,5,1872
3083,1,4680
3083,3,1638
3083,4,1638
3083,5,3744
3091,1,7020
3091,3,2457
3091,4,2457
3091,5,5616
3099,1,2340
3099,3,819
3099,4,819
3099,5,1872
3107,1,4680
3107,3,1638
3107,4,1638
3107,5,3744
3115,1,7020
3115,3,2457
3115,4,2457
3115,5,5616
3123,1,7020
3123,3,2457
3123,4,2457
3123,5,5616
3131,1,4680
3131,3,1638
3131,4,1638
3131,5,3744
3139,1,4680
3139,3,1638
3139,4,1638
3139,5,3744
3147,1,4680
3147,3,1638
3147,4,1638
3147,5,3744
3155,1,7020
3155,3,2457
3155,4,2457
3155,5,5616
3163,1,2340
3163,3,819
3163,4,819
3163,5,1872
3171,1,2340
3171,3,819
3171,4,819
3171,5,1872
3179,1,2340
3179,3,819
3179,4,819
3179,5,1872
3187,1,7020
3187,3,2457
3187,4,2457
3187,5,5616
3243,1,1800
3243,3,630
3243,4,630
3243,5,1440
3243,8,30900
3245,1,4680
3245,3,1638
3245,4,1638
3245,5,3744
3286,1,4680
3286,3,1638
3286,4,1638
3286,5,3744
3473,1,7020
3473,3,2457
3473,4,2457
3473,5,5616
3489,1,2340
3489,3,819
3489,4,819
3489,5,1872
3497,1,4680
3497,3,1638
3497,4,1638
3497,5,3744
3505,1,4680
3505,3,1638
3505,4,1638
3505,5,3744
3513,1,4680
3513,3,1638
3513,4,1638
3513,5,3744
3515,1,7800000
3515,3,109200
3515,4,109200
3515,5,6240000
3517,1,6000
3517,3,2100
3517,4,2100
3517,5,4800
3519,1,12000
3519,3,4200
3519,4,4200
3519,5,9600
3521,1,4680
3521,3,1638
3521,4,1638
3521,5,3744
3529,1,1800
3529,3,630
3529,4,630
3529,5,1440
3529,8,30900
3531,1,4680
3531,3,1638
3531,4,1638
3531,5,3744
3535,1,36000
3537,1,36000
3537,3,12600
3537,4,12600
3537,5,28800
3539,1,2700
3539,3,945
3539,4,945
3539,5,2160
3539,8,51000
3541,1,7020
3541,3,2457
3541,4,2457
3541,5,5616
3543,1,36000
3543,3,12600
3543,4,12600
3543,5,28800
3545,1,36000
3547,1,36000
3547,3,12600
3547,4,12600
3547,5,28800
3553,1,300
3553,3,105
3553,4,105
3553,5,240
3555,1,300
3555,3,105
3555,4,105
3555,5,240
3557,1,36000
3557,3,12600
3557,4,12600
3557,5,28800
3560,1,36000
3560,3,12600
3560,4,12600
3560,5,28800
3562,1,36000
3562,3,12600
3562,4,12600
3562,5,28800
3564,1,36000
3564,3,12600
3564,4,12600
3564,5,28800
3567,1,900
3567,3,315
3567,4,315
3567,5,720
3567,8,13800
3569,1,2340
3569,3,819
3569,4,819
3569,5,1872
3570,1,36000
3570,3,12600
3570,4,12600
3570,5,28800
3572,1,36000
3574,1,36000
3577,1,2700
3577,3,945
3577,4,945
3577,5,2160
3577,8,51000
3579,1,7020
3579,3,2457
3579,4,2457
3579,5,5616
3580,1,36000
3580,3,12600
3580,4,12600
3580,5,28800
3582,1,1800
3582,3,630
3582,4,630
3582,5,1440
3587,1,900
3587,3,315
3587,4,315
3587,5,720
3587,8,13800
3589,1,2340
3589,3,819
3589,4,819
3589,5,1872
3590,1,300
3590,3,105
3590,4,105
3590,5,240
3597,1,1800
3597,3,630
3597,4,630
3597,5,1440
3597,8,30900
3599,1,4680
3599,3,1638
3599,4,1638
3599,5,3744
3607,1,1800
3607,3,630
3607,4,630
3607,5,1440
3607,8,30900
3609,1,4680
3609,3,1638
3609,4,1638
3609,5,3744
3617,1,36000
3617,3,12600
3617,4,12600
3617,5,28800
3617,8,72000
3619,1,36000
3654,1,1800
3654,3,630
3654,4,630
3654,5,1440
3654,8,30900
3656,1,4680
3656,3,1638
3656,4,1638
3656,5,3744
3664,1,1800
3664,3,630
3664,4,630
3664,5,1440
3664,8,30900
3666,1,4680
3666,3,1638
3666,4,1638
3666,5,3744
3734,1,300
3734,3,105
3734,4,105
3734,5,240
3736,1,300
3736,3,105
3736,4,105
3736,5,240
3738,1,300
3738,3,105
3738,4,105
3738,5,240
3752,1,6000
3752,3,2100
3752,4,2100
3752,5,4800
3754,1,6000
3754,3,2100
3754,4,2100
3754,5,4800
3765,1,9000000
3765,3,126000
3765,4,126000
3765,5,7200000
3767,1,6000
3767,3,2100
3767,4,2100
3767,5,4800
3767,8,63900
3769,1,6000
3769,3,2100
3769,4,2100
3769,5,4800
3794,1,1800
3794,3,630
3794,4,630
3794,5,1440
3830,1,900
3830,3,315
3830,4,315
3830,5,720
3830,8,13800
3832,1,2340
3832,3,819
3832,4,819
3832,5,1872
3840,1,1800
3840,3,630
3840,4,630
3840,5,1440
3840,8,30900
3842,1,4680
3842,3,1638
3842,4,1638
3842,5,3744
3927,1,120
3927,3,105
3927,4,105
3927,5,96
3928,1,120
3928,3,105
3928,4,105
3928,5,96
3938,1,1800
3938,3,630
3938,4,630
3938,5,1440
3938,8,30900
3940,1,4680
3940,3,1638
3940,4,1638
3940,5,3744
3942,1,1800
3942,3,630
3942,4,630
3942,5,1440
3942,8,30900
3944,1,4680
3944,3,1638
3944,4,1638
3944,5,3744
3948,1,1800
3948,3,630
3948,4,630
3948,5,1440
3948,8,30900
3950,1,4680
3950,3,1638
3950,4,1638
3950,5,3744
3954,1,1800
3954,3,630
3954,4,630
3954,5,1440
3954,8,30900
3956,1,4680
3956,3,1638
3956,4,1638
3956,5,3744
3963,1,60000
3963,3,21000
3963,4,21000
3963,5,48000
3978,1,2700
3978,3,945
3978,4,945
3978,5,2160
3978,8,51000
3980,1,7020
3980,3,2457
3980,4,2457
3980,5,5616
3982,1,2700
3982,3,945
3982,4,945
3982,5,2160
3982,8,51000
3984,1,7020
3984,3,2457
3984,4,2457
3984,5,5616
3988,1,2700
3988,3,945
3988,4,945
3988,5,2160
3988,8,51000
3990,1,7020
3990,3,2457
3990,4,2457
3990,5,5616
3991,1,7020
3991,3,2457
3991,4,2457
3991,5,5616
3994,1,2700
3994,3,945
3994,4,945
3994,5,2160
3994,8,51000
3996,1,7020
3996,3,2457
3996,4,2457
3996,5,5616
4006,1,18000
4006,3,6300
4006,4,6300
4006,5,14400
4148,1,7020
4148,3,2457
4148,4,2457
4148,5,5616
4249,1,9360
4249,3,3276
4249,4,3276
4249,5,7488
4251,1,2340
4251,3,819
4251,4,819
4251,5,1872
4253,1,93600
4253,3,32760
4253,4,32760
4253,5,74880
4255,1,2340
4255,3,819
4255,4,819
4255,5,1872
4257,1,2340
4257,3,819
4257,4,819
4257,5,1872
4259,1,7020
4259,3,2457
4259,4,2457
4259,5,5616
4261,1,7020
4261,3,2457
4261,4,2457
4261,5,5616
4263,1,9360
4263,3,3276
4263,4,3276
4263,5,7488
4265,1,9360
4265,3,3276
4265,4,3276
4265,5,7488
4267,1,9360
4267,3,3276
4267,4,3276
4267,5,7488
4269,1,9360
4269,3,3276
4269,4,3276
4269,5,7488
4271,1,9360
4271,3,3276
4271,4,3276
4271,5,7488
4273,1,9360
4273,3,3276
4273,4,3276
4273,5,7488
4275,1,9360
4275,3,3276
4275,4,3276
4275,5,7488
4277,1,9360
4277,3,3276
4277,4,3276
4277,5,7488
4279,1,9360
4279,3,3276
4279,4,3276
4279,5,7488
4281,1,9360
4281,3,3276
4281,4,3276
4281,5,7488
4283,1,9360
4283,3,3276
4283,4,3276
4283,5,7488
4285,1,9360
4285,3,3276
4285,4,3276
4285,5,7488
4287,1,9360
4287,3,3276
4287,4,3276
4287,5,7488
4289,1,9360
4289,3,3276
4289,4,3276
4289,5,7488
4291,1,9360
4291,3,3276
4291,4,3276
4291,5,7488
4293,1,140400
4293,3,49140
4293,4,49140
4293,5,112320
4295,1,140400
4295,3,49140
4295,4,49140
4295,5,112320
4298,1,4680
4298,3,1638
4298,4,1638
4298,5,3744
4300,1,2340
4300,3,819
4300,4,819
4300,5,1872
4305,1,15000
4305,3,5250
4305,4,5250
4305,5,12000
4307,1,15000
4307,3,5250
4307,4,5250
4307,5,12000
4309,1,15000
4309,3,5250
4309,4,5250
4309,5,12000
4311,1,15000
4311,3,5250
4311,4,5250
4311,5,12000
4313,1,900
4313,3,315
4313,4,315
4313,5,720
4314,1,900
4314,3,315
4314,4,315
4314,5,720
4315,1,900
4315,3,315
4315,4,315
4315,5,720
4316,1,900
4316,3,315
4316,4,315
4316,5,720
4364,1,10
4364,3,4200
4364,4,4200
4364,5,8
4370,1,1500
4370,3,525
4370,4,525
4370,5,1200
4384,1,2700
4384,3,945
4384,4,945
4384,5,2160
4387,1,4500
4387,3,1575
4387,4,1575
4387,5,3600
4389,1,10
4389,3,4200
4389,4,4200
4389,5,8
4392,1,1800
4392,3,630
4392,4,630
4392,5,1440
4394,1,900
4394,3,315
4394,4,315
4394,5,720
4394,8,13800
4396,1,3000
4396,3,1050
4396,4,1050
4396,5,2400
4396,8,15600
4398,1,4500
4398,3,1575
4398,4,1575
4398,5,3600
4398,8,23400
4400,1,30000
4400,3,10500
4400,4,10500
4400,5,24000
4402,1,45000
4402,3,15750
4402,4,15750
4402,5,36000
4404,1,900
4404,3,315
4404,4,315
4404,5,720
4406,1,2340
4406,3,819
4406,4,819
4406,5,1872
4408,1,300
4408,3,105
4408,4,105
4408,5,240
4410,1,1800
4410,3,630
4410,4,630
4410,5,1440
9945,1,900
9945,3,315
9945,4,315
9945,5,720
9945,8,13800
10040,1,300
10040,3,105
10040,4,105
10040,5,240
10191,1,2340
10191,3,819
10191,4,819
10191,5,1872
10247,1,300
10247,3,105
10247,4,105
10247,5,240
10247,8,7800
10251,1,1500
10251,3,525
10251,4,525
10251,5,1200
10630,1,900
10630,3,315
10630,4,315
10630,5,720
10630,8,13800
10632,1,2340
10632,3,819
10632,4,819
10632,5,1872
10643,1,1800
10643,3,630
10643,4,630
10643,5,1440
10679,1,900
10679,3,315
10679,4,315
10679,5,720
10679,8,13800
10681,1,2340
10681,3,819
10681,4,819
10681,5,1872
10837,1,900
10837,3,315
10837,4,315
10837,5,720
10837,8,13800
10839,1,1800
10839,3,630
10839,4,630
10839,5,1440
10839,8,30900
10841,1,2700
10841,3,945
10841,4,945
10841,5,2160
10841,8,51000
10843,1,7020
10843,3,2457
10843,4,2457
10843,5,5616
10851,1,2340
10851,3,819
10851,4,819
10851,5,1872
10859,1,4680
10859,3,1638
10859,4,1638
10859,5,3744
11012,1,12000
11012,3,4200
11012,4,4200
11012,5,9600
11074,1,9000
11074,3,3150
11074,4,3150
11074,5,7200
11130,1,6000
11130,3,2100
11130,4,2100
11130,5,4800
11133,1,6000
11133,3,2100
11133,4,2100
11133,5,4800
11135,1,6000
11135,3,2100
11135,4,2100
11135,5,4800
11173,1,120000
11173,3,42000
11173,4,42000
11173,5,96000
11175,1,120000
11175,3,42000
11175,4,42000
11175,5,96000
11177,1,120000
11177,3,42000
11177,4,42000
11177,5,96000
11179,1,120000
11179,3,42000
11179,4,42000
11179,5,96000
11183,1,120000
11183,3,42000
11183,4,42000
11183,5,96000
11185,1,120000
11185,3,42000
11185,4,42000
11185,5,96000
11187,1,120000
11187,3,42000
11187,4,42000
11187,5,96000
11189,1,120000
11189,3,42000
11189,4,42000
11189,5,96000
11191,1,120000
11191,3,42000
11191,4,42000
11191,5,96000
11193,1,120000
11193,3,42000
11193,4,42000
11193,5,96000
11195,1,120000
11195,3,42000
11195,4,42000
11195,5,96000
11197,1,120000
11197,3,42000
11197,4,42000
11197,5,96000
11199,1,120000
11199,3,42000
11199,4,42000
11199,5,96000
11201,1,120000
11201,3,42000
11201,4,42000
11201,5,96000
11203,1,120000
11203,3,42000
11203,4,42000
11203,5,96000
11216,1,900
11216,3,315
11216,4,315
11216,5,720
11218,1,900
11218,3,315
11218,4,315
11218,5,720
11218,8,13800
11220,1,2340
11220,3,819
11220,4,819
11220,5,1872
11226,1,900
11226,3,315
11226,4,315
11226,5,720
11228,1,900
11228,3,315
11228,4,315
11228,5,720
11228,8,13800
11230,1,2340
11230,3,819
11230,4,819
11230,5,1872
11236,1,900
11236,3,315
11236,4,315
11236,5,720
11238,1,900
11238,3,315
11238,4,315
11238,5,720
11238,8,13800
11240,1,2340
11240,3,819
11240,4,819
11240,5,1872
11246,1,900
11246,3,315
11246,4,315
11246,5,720
11248,1,900
11248,3,315
11248,4,315
11248,5,720
11248,8,13800
11250,1,2340
11250,3,819
11250,4,819
11250,5,1872
11256,1,900
11256,3,315
11256,4,315
11256,5,720
11258,1,900
11258,3,315
11258,4,315
11258,5,720
11258,8,13800
11260,1,2340
11260,3,819
11260,4,819
11260,5,1872
11266,1,900
11266,3,315
11266,4,315
11266,5,720
11268,1,900
11268,3,315
11268,4,315
11268,5,720
11268,8,13800
11270,1,2340
11270,3,819
11270,4,819
11270,5,1872
11278,1,900
11278,3,315
11278,4,315
11278,5,720
11278,8,13800
11280,1,2700
11280,3,945
11280,4,945
11280,5,2160
11280,8,51000
11284,1,600
11284,3,210
11284,4,210
11284,5,480
11286,1,600
11286,3,210
11286,4,210
11286,5,480
11288,1,900
11288,3,315
11288,4,315
11288,5,720
11290,1,900
11290,3,315
11290,4,315
11290,5,720
11292,1,900
11292,3,315
11292,4,315
11292,5,720
11292,8,13800
11294,1,900
11294,3,315
11294,4,315
11294,5,720
11294,8,13800
11296,1,900
11296,3,315
11296,4,315
11296,5,720
11296,8,13800
11298,1,900
11298,3,315
11298,4,315
11298,5,720
11298,8,13800
11300,1,1800
11300,3,630
11300,4,630
11300,5,1440
11300,8,30900
11302,1,900
11302,3,315
11302,4,315
11302,5,720
11302,8,13800
11304,1,900
11304,3,315
11304,4,315
11304,5,720
11304,8,13800
11306,1,900
11306,3,315
11306,4,315
11306,5,720
11306,8,13800
11356,1,900
11356,3,315
11356,4,315
11356,5,720
11356,8,13800
11358,1,1800
11358,3,630
11358,4,630
11358,5,1440
11358,8,30900
11360,1,2700
11360,3,945
11360,4,945
11360,5,2160
11360,8,51000
11366,1,120000
11366,3,42000
11366,4,42000
11366,5,96000
11372,1,120000
11372,3,42000
11372,4,42000
11372,5,96000
11374,1,120000
11374,3,42000
11374,4,42000
11374,5,96000
11376,1,120000
11376,3,42000
11376,4,42000
11376,5,96000
11378,1,120000
11378,3,42000
11378,4,42000
11378,5,96000
11380,1,120000
11380,3,42000
11380,4,42000
11380,5,96000
11382,1,120000
11382,3,42000
11382,4,42000
11382,5,96000
11384,1,120000
11384,3,42000
11384,4,42000
11384,5,96000
11388,1,120000
11388,3,42000
11388,4,42000
11388,5,96000
11390,1,120000
11390,3,42000
11390,4,42000
11390,5,96000
11394,1,120000
11394,3,42000
11394,4,42000
11394,5,96000
11401,1,120000
11401,3,42000
11401,4,42000
11401,5,96000
11562,1,1800
11562,3,630
11562,4,630
11562,5,1440
11562,8,30900
11564,1,900
11564,3,315
11564,4,315
11564,5,720
11564,8,13800
11568,1,9000000
11568,3,126000
11568,4,126000
11568,5,7200000
11612,1,900
11612,3,315
11612,4,315
11612,5,720
11612,8,13800
11613,1,900
11613,3,315
11613,4,315
11613,5,720
11613,8,13800
11614,1,1800
11614,3,630
11614,4,630
11614,5,1440
11614,8,30900
11616,1,900
11616,3,315
11616,4,315
11616,5,720
11616,8,13800
11617,1,1800
11617,3,630
11617,4,630
11617,5,1440
11617,8,30900
11619,1,900
11619,3,315
11619,4,315
11619,5,720
11619,8,13800
11620,1,1800
11620,3,630
11620,4,630
11620,5,1440
11620,8,30900
11621,1,1800
11621,3,630
11621,4,630
11621,5,1440
11621,8,30900
11622,1,1800
11622,3,630
11622,4,630
11622,5,1440
11622,8,30900
11623,1,1800
11623,3,630
11623,4,630
11623,5,1440
11623,8,30900
11624,1,1800
11624,3,630
11624,4,630
11624,5,1440
11624,8,30900
11625,1,1800
11625,3,630
11625,4,630
11625,5,1440
11625,8,30900
11626,1,1800
11626,3,630
11626,4,630
11626,5,1440
11626,8,30900
11628,1,1800
11628,3,630
11628,4,630
11628,5,1440
11628,8,30900
11629,1,1800
11629,3,630
11629,4,630
11629,5,1440
11629,8,30900
11630,1,1800
11630,3,630
11630,4,630
11630,5,1440
11630,8,30900
11631,1,1800
11631,3,630
11631,4,630
11631,5,1440
11631,8,30900
11632,1,1800
11632,3,630
11632,4,630
11632,5,1440
11632,8,30900
11634,1,900
11634,3,315
11634,4,315
11634,5,720
11634,8,13800
11641,1,2340
11641,3,819
11641,4,819
11641,5,1872
11643,1,2340
11643,3,819
11643,4,819
11643,5,1872
11645,1,2340
11645,3,819
11645,4,819
11645,5,1872
11647,1,2340
11647,3,819
11647,4,819
11647,5,1872
11649,1,2340
11649,3,819
11649,4,819
11649,5,1872
11747,1,2340
11747,3,819
11747,4,819
11747,5,1872
11750,1,4680
11750,3,1638
11750,4,1638
11750,5,3744
11754,1,4680
11754,3,1638
11754,4,1638
11754,5,3744
11758,1,4680
11758,3,1638
11758,4,1638
11758,5,3744
11762,1,4680
11762,3,1638
11762,4,1638
11762,5,3744
11766,1,4680
11766,3,1638
11766,4,1638
11766,5,3744
11770,1,1800
11770,3,630
11770,4,630
11770,5,1440
11770,8,30900
11771,1,4680
11771,3,1638
11771,4,1638
11771,5,3744
11775,1,4680
11775,3,1638
11775,4,1638
11775,5,3744
11779,1,4680
11779,3,1638
11779,4,1638
11779,5,3744
11783,1,4680
11783,3,1638
11783,4,1638
11783,5,3744
11787,1,4680
11787,3,1638
11787,4,1638
11787,5,3744
11791,1,4680
11791,3,1638
11791,4,1638
11791,5,3744
11795,1,2340
11795,3,819
11795,4,819
11795,5,1872
11798,1,1800
11798,3,630
11798,4,630
11798,5,1440
11798,8,30900
11799,1,4680
11799,3,1638
11799,4,1638
11799,5,3744
11803,1,1800
11803,3,630
11803,4,630
11803,5,1440
11803,8,30900
11804,1,4680
11804,3,1638
11804,4,1638
11804,5,3744
11808,1,4680
11808,3,1638
11808,4,1638
11808,5,3744
11812,1,2340
11812,3,819
11812,4,819
11812,5,1872
11820,1,900
11820,3,315
11820,4,315
11820,5,720
11820,8,13800
11821,1,2340
11821,3,819
11821,4,819
11821,5,1872
11824,1,900
11824,3,315
11824,4,315
11824,5,720
11824,8,13800
11825,1,2340
11825,3,819
11825,4,819
11825,5,1872
11828,1,900
11828,3,315
11828,4,315
11828,5,720
11828,8,13800
11829,1,2340
11829,3,819
11829,4,819
11829,5,1872
11832,1,900
11832,3,315
11832,4,315
11832,5,720
11832,8,13800
11833,1,2340
11833,3,819
11833,4,819
11833,5,1872
11836,1,900
11836,3,315
11836,4,315
11836,5,720
11836,8,13800
11837,1,2340
11837,3,819
11837,4,819
11837,5,1872
11840,1,4680
11840,3,1638
11840,4,1638
11840,5,3744
11844,1,4680
11844,3,1638
11844,4,1638
11844,5,3744
11848,1,2340
11848,3,819
11848,4,819
11848,5,1872
11851,1,4680
11851,3,1638
11851,4,1638
11851,5,3744
11857,1,2500
11857,3,1050
11857,4,1050
11857,5,2000
11859,1,2500
11859,3,2100
11859,4,2100
11859,5,2000
11860,1,2500
11860,3,2100
11860,4,2100
11860,5,2000
11861,1,2500
11861,3,2100
11861,4,2100
11861,5,2000
11862,1,25000
11862,3,105
11862,4,105
11862,5,20000
11863,1,25000
11863,3,105
11863,4,105
11863,5,20000
11864,1,25000
11864,3,105
11864,4,105
11864,5,20000
11865,1,25000
11865,3,105
11865,4,105
11865,5,20000
11866,1,25000
11866,3,105
11866,4,105
11866,5,20000
11867,1,2500
11867,3,210
11867,4,210
11867,5,2000
11868,1,2500
11868,3,2100
11868,4,2100
11868,5,2000
11869,1,2500
11869,3,2100
11869,4,2100
11869,5,2000
11870,1,2500
11870,3,2100
11870,4,2100
11870,5,2000
11871,1,25000
11871,3,1050
11871,4,1050
11871,5,20000
11872,1,2500
11872,3,2100
11872,4,2100
11872,5,2000
11873,1,2500
11873,3,2100
11873,4,2100
11873,5,2000
11874,1,2500
11874,3,2100
11874,4,2100
11874,5,2000
11876,1,2500
11876,3,1050
11876,4,1050
11876,5,2000
11877,1,2500
11877,3,1050
11877,4,1050
