typeID,activityID,materialTypeID,quantity
974,1,39,350
974,1,40,140
974,8,20172,8
974,8,20424,8
975,1,34,540000
975,1,35,180000
975,1,36,36000
975,1,37,10000
975,1,38,1500
975,1,39,350
975,1,40,140
975,8,20172,8
975,8,20418,8
976,1,34,405000
976,1,35,135000
976,1,36,27000
976,1,37,7500
976,1,38,1125
976,1,39,263
976,1,40,105
976,8,20172,8
976,8,20416,8
977,1,34,405000
977,1,35,135000
977,1,36,27000
977,1,37,7500
977,1,38,1125
977,1,39,263
977,1,40,105
977,8,20418,8
977,8,25887,8
978,1,34,405000
978,1,35,135000
978,1,36,27000
978,1,37,7500
978,1,38,1125
978,1,39,263
978,1,40,105
978,8,20410,8
978,8,20418,8
57507,1,57456,10
57507,1,57457,10
57507,1,57459,40
57507,1,57466,1
983,1,34,80000
983,1,35,15000
983,1,36,3750
983,1,37,2000
983,1,38,750
983,1,39,125
983,1,40,70
983,8,20415,8
983,8,25887,8
984,1,34,80000
984,1,35,15000
984,1,36,3750
984,1,37,2000
984,1,38,750
984,1,39,125
984,1,40,70
984,8,20415,8
984,8,25887,8
985,1,34,80000
985,1,35,15000
985,1,36,3750
985,1,37,2000
985,1,38,750
985,1,39,125
985,1,40,70
985,8,20410,8
985,8,20415,8
986,1,34,80000
986,1,35,15000
986,1,36,3750
986,1,37,2000
986,1,38,750
986,1,39,125
986,1,40,70
987,1,34,80000
987,1,35,15000
987,1,36,3750
987,1,37,2000
987,1,38,750
987,1,39,125
987,1,40,70
987,8,20172,8
987,8,20415,8
988,1,34,80000
988,1,35,15000
988,1,36,3750
988,1,37,2000
988,1,38,750
988,1,39,125
988,1,40,70
988,8,20172,8
988,8,20415,8
989,1,34,80000
989,1,35,15000
989,1,36,3750
989,1,37,2000
989,1,38,750
989,1,39,125
989,1,40,70
990,1,34,80000
990,1,35,15000
990,1,36,3750
990,1,37,2000
990,1,38,750
990,1,39,125
990,1,40,70
990,8,20410,8
990,8,20415,8
991,1,34,80000
991,1,35,15000
991,1,36,3750
991,1,37,2000
991,1,38,750
991,1,39,125
991,1,40,70
992,1,34,80000
992,1,35,15000
992,1,36,3750
992,1,37,2000
992,1,38,750
992,1,39,125
992,1,40,70
994,1,34,6000000
994,1,35,3000000
994,1,36,450000
994,1,37,300000
994,1,38,9000
994,1,39,4500
994,1,40,2250
994,1,57478,150
994,1,57479,1
994,1,57486,75
994,8,20418,32
994,8,25887,32
995,1,34,8000000
995,1,35,4000000
995,1,36,600000
995,1,37,400000
995,1,38,12000
995,1,39,6000
995,1,40,3000
995,1,57478,200
995,1,57479,1
995,1,57486,100
995,8,20410,32
995,8,20411,32
996,1,34,8000000
996,1,35,4000000
996,1,36,600000
996,1,37,400000
996,1,38,12000
996,1,39,6000
996,1,40,3000
996,1,57478,200
996,1,57479,1
996,1,57486,100
996,8,20411,32
996,8,20421,32
997,1,34,8000000
997,1,35,4000000
997,1,36,600000
997,1,37,400000
997,1,38,12000
997,1,39,6000
997,1,40,3000
997,1,57478,200
997,1,57479,1
997,1,57486,100
997,8,20421,32
997,8,20424,32
998,1,34,8000000
998,1,35,4000000
998,1,36,600000
998,1,37,400000
998,1,38,12000
998,1,39,6000
998,1,40,3000
998,1,57478,200
998,1,57479,1
998,1,57486,100
998,8,20172,32
998,8,20411,32
999,1,34,8000000
999,1,35,4000000
999,1,36,600000
999,1,37,400000
999,1,38,12000
999,1,39,6000
999,1,40,3000
999,1,57478,200
999,1,57479,1
999,1,57486,100
999,8,20410,32
999,8,20424,32
1002,1,21009,100
1002,1,21011,400
1002,1,21013,200
1002,1,21017,300
1002,1,21019,400
1002,1,21021,300
1002,1,21023,150
1002,1,21025,400
1002,1,21035,100
1002,1,21037,200
1002,1,24545,556
1002,1,24547,556
1002,1,24556,556
1002,1,24558,556
1002,1,24560,556
1002,1,57472,500
1002,1,57476,500
1002,1,57478,5000
1002,1,57486,2500
1002,1,57487,40
1002,1,57489,1
1010,1,34,916
1010,1,35,64
1010,1,36,29
1010,1,38,4
1010,8,20171,1
1010,8,20414,1
1013,4,9836,2
1013,4,3814,2
1013,4,11463,1
1013,3,9836,2
1013,3,3814,2
1013,3,11463,1
1013,1,3685,3
1013,1,11399,1
1013,1,377,1
1013,1,11558,3
1013,1,11484,1
1013,5,3812,8
1013,5,11463,1
1125,1,34,113880
1125,1,35,29214
1125,1,36,9747
1125,1,37,2650
1125,1,38,411
1125,1,39,42
1125,1,40,74
1125,8,20412,3
1125,8,20414,3
1026,1,34,458
1026,1,35,610
1026,1,36,51
1026,1,37,4
1026,1,38,3
1026,8,20171,2
1026,8,20414,2
1027,4,9836,1
1027,4,3814,2
1027,4,11463,1
1027,3,9836,1
1027,3,3814,1
1027,3,11463,1
1027,1,11399,1
1027,1,393,1
1027,1,9838,3
1027,1,11484,1
1027,1,3685,1
1027,5,3812,5
1027,5,11463,1
1032,1,34,1327
1032,1,35,481
1032,1,36,113
1032,8,20171,1
1032,8,20414,1
1033,4,9836,1
1033,4,3814,1
1033,4,11463,1
1033,3,9836,1
1033,3,3814,1
1033,3,11463,1
1033,1,11399,1
1033,1,9838,1
1033,1,399,1
1033,1,11556,3
1033,1,11484,1
1033,5,3812,10
1033,5,11463,1
57517,1,2348,1000
57517,1,2361,350
57517,1,11399,1500
57518,1,2329,100
57518,1,57463,100
33817,1,34,38400
33817,1,35,7200
33817,1,36,3000
33817,1,37,600
33817,1,38,36
33817,1,39,24
33817,1,40,12
33817,1,57471,1
33817,1,57472,1
33817,1,57478,12
33817,1,57486,6
33819,1,34,648000
33819,1,35,216000
33819,1,36,43200
33819,1,37,12000
33819,1,38,1800
33819,1,39,1200
33819,1,40,600
33819,1,57471,10
33819,1,57472,10
33819,1,57478,120
33819,1,57486,60
33821,1,34,9600000
33821,1,35,4800000
33821,1,36,720000
33821,1,37,480000
33821,1,38,36000
33821,1,39,9600
33821,1,40,4800
33821,1,57471,50
33821,1,57472,50
33821,1,57478,480
33821,1,57479,1
33821,1,57486,240
33823,1,34,538
33823,1,35,88
33823,1,36,369
33823,1,37,1
33823,1,38,4
33823,8,20419,2
33823,8,20418,2
33825,1,11399,5
33825,1,3689,8
33825,1,9842,3
33825,1,11539,8
33825,1,11483,1
33825,1,33822,1
33825,5,11466,1
33825,5,3812,10
57521,1,2463,100
57521,1,57464,100
1067,1,34,3967
1067,1,35,2131
1067,1,36,228
1067,1,37,13
1067,1,38,2
1067,8,20420,1
1067,8,20415,1
1071,4,11460,1
1071,4,9836,1
1071,4,3814,2
1071,3,11460,1
1071,3,9836,1
1071,3,3814,2
1071,1,11399,1
1071,1,11530,3
1071,1,11531,15
1071,1,11475,1
1071,1,439,1
1071,1,11549,8
1071,5,11460,1
1071,5,3812,10
1072,1,34,708
1072,1,35,643
1072,1,36,1
1072,1,38,1
1072,8,20420,1
1072,8,20415,1
1073,4,11460,1
1073,4,9836,2
1073,4,3814,5
1073,3,11460,1
1073,3,9836,4
1073,3,3814,8
1073,1,11399,17
1073,1,11530,24
1073,1,11531,15
1073,1,434,1
1073,1,11475,1
1073,1,11549,8
1073,5,11460,1
1073,5,3812,40
1074,1,34,589
1074,1,35,3
1074,1,36,14
1074,8,20417,1
1074,8,20418,1
1075,1,34,551
1075,1,36,34
1075,8,20417,2
1075,8,20418,2
1076,1,34,1111
1076,8,20417,2
1076,8,20418,2
1079,1,34,502
1079,1,35,297
1079,1,36,334
1079,1,37,197
1079,1,39,4
1079,8,20417,2
1079,8,20419,2
1080,4,9836,3
1080,4,11462,1
1080,4,3814,6
1080,3,9836,3
1080,3,11462,1
1080,3,3814,6
1080,1,11399,8
1080,1,11534,3
1080,1,9840,8
1080,1,9842,15
1080,1,11540,9
1080,1,11483,1
1080,1,447,1
1080,5,3812,30
1080,5,11462,1
17477,1,34,1600000
17477,1,35,300000
17477,1,36,75000
17477,1,37,40000
17477,1,38,15000
17477,1,39,2500
17477,1,40,1400
17477,8,20410,8
17477,8,20413,8
17479,1,34,1600000
17479,1,35,300000
17479,1,36,75000
17479,1,37,40000
17479,1,38,15000
17479,1,39,2500
17479,1,40,1400
17479,8,20410,8
17479,8,20413,8
1096,1,34,773
1096,1,35,491
1096,1,36,518
1096,1,37,3
1096,1,39,4
1096,8,20424,2
1096,8,20418,2
17481,1,34,1600000
17481,1,35,300000
17481,1,36,75000
17481,1,37,40000
17481,1,38,15000
17481,1,39,2500
17481,1,40,1400
17481,8,20410,8
17481,8,20413,8
1099,1,40,4
1099,1,34,858
1099,1,35,288
1099,8,20416,1
1099,8,20171,1
1100,1,34,470
1100,1,35,6827
1100,8,20416,1
1100,8,20415,1
17486,1,40,22
17486,1,34,122
17486,1,35,1342
17486,1,38,9
17486,1,39,4
1103,4,9836,3
1103,4,11462,1
1103,3,9836,3
1103,3,11462,1
1103,3,3814,6
1103,1,11399,8
1103,1,11538,3
1103,1,526,1
1103,1,9840,12
1103,1,9842,8
1103,1,11483,1
1103,5,3812,30
1103,5,11462,1
33872,1,16231,1
17489,1,34,556
17489,1,35,278
1106,1,40,2
1106,1,34,2093
1106,1,35,1532
1106,1,36,22
1106,1,37,138
1106,8,20411,1
1106,8,20414,1
33876,1,16233,1
1109,1,34,520
1109,1,35,39
1109,1,36,198
1109,1,37,96
1109,1,39,2
1109,1,40,2
1109,8,20411,1
1109,8,20414,1
33878,1,16240,1
1112,1,34,231
1112,1,35,220
1112,8,20414,1
1112,8,20412,1
1113,1,34,996
1113,1,35,300
1113,1,39,2
1113,8,20414,1
1113,8,20412,1
1114,1,34,1667
1114,1,35,144
1114,1,36,83
1114,1,37,22
1114,8,20414,1
1114,8,20412,1
1115,1,34,1596
1115,1,35,690
1115,1,36,144
1115,8,20414,1
1115,8,20412,1
1116,1,34,2729
1116,1,35,148
1116,1,36,171
1116,1,39,4
1116,8,20412,1
1116,8,20414,1
17501,1,34,862
17501,1,35,792
17501,1,36,529
1118,1,34,827
1118,1,35,598
1118,1,36,493
1118,8,20412,2
1118,8,20414,2
17503,1,34,25649
17503,1,35,20583
17503,1,38,3
17503,1,39,4
1120,1,34,4529
1120,1,35,1643
1120,1,36,2413
1120,1,38,1
1120,8,20414,2
1120,8,20412,2
17505,1,34,44036
17505,1,35,33816
17505,1,37,94
17505,1,38,13
17505,1,39,2
17505,1,40,2
1122,1,34,45551
1122,1,35,12150
1122,1,36,6060
1122,1,37,1596
1122,1,38,126
1122,1,39,16
1122,8,20414,3
1122,8,20412,3
17507,1,40,2
17507,1,34,38342
17507,1,35,30481
17507,1,37,2
17507,1,38,7
1124,1,34,91067
1124,1,35,23527
1124,1,36,8613
1124,1,37,2294
1124,1,38,324
1124,1,39,18
1124,1,40,52
1124,8,20414,3
1124,8,20412,3
17509,1,34,30893
17509,1,35,24221
17509,1,36,570
17509,1,37,18
17509,1,38,3
1126,1,34,68307
1126,1,35,17839
1126,1,36,7197
1126,1,37,1951
1126,1,38,234
1126,1,39,12
1126,1,40,26
1126,8,20414,3
1126,8,20412,3
17511,1,34,1116
17511,1,35,861
17511,1,38,3
1128,1,40,2
1128,1,34,242
1128,1,35,148
1128,1,36,569
1128,1,39,2
1128,8,20411,2
1128,8,20414,2
17513,1,34,666
17513,1,35,502
17513,1,36,1
17513,1,37,1
1130,1,34,27
1130,1,35,21
1131,1,34,38
1131,1,35,32
1132,1,34,58
1132,1,35,23
1132,1,37,1
1132,8,20412,1
1132,8,20414,1
17517,1,34,666
17517,1,35,502
17517,1,36,1
17517,1,37,1
1134,1,34,58
1134,1,35,64
1134,1,36,1
1134,8,20412,1
1134,8,20414,1
17519,1,34,666
17519,1,35,502
17519,1,36,1
17519,1,37,1
1136,1,34,164
1136,1,35,17
1136,1,37,3
1136,8,20412,1
1136,8,20414,1
17521,1,34,5030
17521,1,35,78
17521,1,37,2
1138,1,34,164
1138,1,35,17
1138,1,37,3
1139,1,34,224
1139,1,35,3
1139,1,36,23
1140,1,34,136
1140,1,35,166
1140,1,36,2
1140,8,20412,1
1140,8,20414,1
1141,1,34,412
1141,1,35,2
1141,1,36,3
1141,1,37,3
1141,1,38,1
1142,1,34,450
1142,1,36,32
1142,1,38,1
1142,8,20412,1
1142,8,20414,1
1143,1,34,257
1143,1,35,300
1143,1,36,4
1144,1,34,526
1144,1,35,133
1144,1,36,2
1144,1,37,11
1144,8,20412,1
1144,8,20414,1
17529,1,34,1116
17529,1,35,861
17529,1,38,3
1146,1,34,249
1146,1,35,198
1146,1,37,1
1147,1,34,520
1147,1,35,100
1147,1,36,2
1147,1,37,2
1147,1,38,2
1148,1,34,511
1148,1,35,428
1148,8,20412,1
1148,8,20414,1
1149,1,34,458
1149,1,35,580
1150,1,34,1040
1150,1,35,156
1150,1,36,104
1150,8,20412,1
1150,8,20414,1
1151,1,34,1236
1151,1,35,223
1151,1,36,110
1152,1,34,1529
1152,1,36,89
1152,1,37,23
1152,8,20412,1
1152,8,20414,1
17537,1,40,2
17537,1,34,6013
17537,1,35,4514
17537,1,36,1612
17537,1,39,2
1154,1,35,8
1154,1,37,3
1154,1,38,1
1154,1,39,1
1154,8,20411,1
1154,8,20413,1
17539,1,40,2
17539,1,34,10178
17539,1,35,6494
17539,1,36,7
17539,1,38,3
1156,1,34,4
1156,1,36,3
1156,1,37,8
17541,1,40,2
17541,1,34,10178
17541,1,35,6494
17541,1,36,7
17541,1,38,3
1158,1,34,2
1158,1,35,3
1158,1,36,2
1158,1,37,12
1158,8,20411,1
1158,8,20413,1
17543,1,40,2
17543,1,34,10178
17543,1,35,6494
17543,1,36,7
17543,1,38,3
1160,1,34,2
1160,1,35,6
1160,1,36,4
1160,1,37,2
1160,1,38,2
1160,1,39,1
17545,1,40,2
17545,1,34,10178
17545,1,35,6494
17545,1,36,7
17545,1,38,3
1162,1,34,27
1162,1,36,13
1162,1,37,3
1162,1,38,19
1162,1,39,2
1162,1,40,2
1162,8,20411,1
1162,8,20413,1
1163,1,40,2
1163,1,36,59
1163,1,37,3
1163,1,38,3
1164,1,40,1
1164,1,35,2
1164,1,36,62
1165,1,40,1
1165,1,35,4
1165,1,36,33
1165,1,37,27
17550,1,34,896
17550,1,35,698
17550,1,36,29
1167,1,40,2
1167,1,34,40
1167,1,36,12
1167,1,38,18
1167,8,20411,1
1167,8,20413,1
1168,1,35,3
1168,1,36,46
1168,1,37,3
1168,1,38,1
1168,1,39,4
1168,1,40,3
1169,1,40,4
1169,1,34,36
1169,1,36,18
1169,1,38,1
1169,1,39,3
1169,8,20411,1
1169,8,20413,1
17554,1,34,666
17554,1,35,502
17554,1,36,1
17554,1,37,1
1171,1,40,24
1171,1,36,87
1171,1,37,3
1171,1,38,1
1171,1,39,9
17556,1,34,666
17556,1,35,502
17556,1,36,1
17556,1,37,1
1173,1,35,57
1173,1,36,54
1173,1,37,3
1173,1,38,3
1173,1,39,3
1173,1,40,16
1174,1,40,19
1174,1,35,104
1174,1,37,2
1174,1,38,3
1174,1,39,4
1174,8,20411,1
1174,8,20413,1
1175,1,35,2
1175,1,36,67
1175,1,37,20
1175,1,38,4
1175,1,39,17
1175,1,40,29
1175,8,20411,1
1175,8,20413,1
1176,1,35,51
1176,1,36,2
1176,1,37,3
1176,1,38,20
1176,1,39,7
1176,1,40,44
17561,1,34,862
17561,1,35,792
17561,1,36,529
1178,1,34,173
1178,1,35,42
1178,1,36,13
1179,1,34,500
1179,1,35,40
1179,1,36,19
1179,1,37,7
1184,4,11457,1
1184,4,9836,1
1184,4,3814,1
1184,3,11457,1
1184,3,9836,1
1184,3,3814,1
1184,1,11399,1
1184,1,523,1
1184,1,11475,1
1184,1,11539,1
1184,1,9848,3
1184,5,11457,1
1184,5,3812,10
1186,1,34,684
1186,1,35,427
1186,1,36,153
1186,1,37,2
1186,1,38,2
1186,8,20411,1
1186,8,20414,1
1191,4,11458,1
1191,4,9836,2
1191,4,3814,4
1191,3,11458,1
1191,3,9836,2
1191,3,3814,4
1191,1,11399,5
1191,1,11554,8
1191,1,9838,15
1191,1,529,1
1191,1,11539,5
1191,1,11482,1
1191,5,11458,1
1191,5,3812,30
1196,1,40,2
1196,1,34,763
1196,1,35,321
1196,1,36,412
1196,8,20411,2
1196,8,20414,2
1204,1,34,666
1204,1,35,502
1204,1,36,1
1204,1,37,1
1204,8,20416,1
1204,8,20171,1
1205,4,11457,1
1205,4,9836,1
1205,4,3814,2
1205,3,11457,1
1205,3,9836,1
1205,3,3814,3
1205,1,11399,1
1205,1,1197,1
1205,1,11475,1
1205,1,11543,1
1205,1,11544,1
1205,1,11545,3
1205,5,11457,1
1205,5,3812,10
1208,1,34,596
1208,1,35,16
1208,1,36,3
1208,1,37,14
1208,8,20417,1
1208,8,20418,1
1210,1,34,538
1210,1,35,52
1210,1,36,298
1210,1,37,9
1210,1,38,4
1210,1,39,4
1210,1,40,6
1210,8,20417,2
1210,8,20418,2
1212,1,34,13889
1212,8,20417,1
1212,8,20418,1
1214,1,34,5947
1214,1,35,729
1214,1,37,47
1214,1,38,27
1214,1,39,18
1214,8,20419,3
1214,8,20418,3
1216,1,34,150
1216,1,35,18
1216,1,36,12
1217,1,34,11
1217,1,36,2
1217,1,37,11
1218,1,40,2
1218,1,34,56
1218,1,37,2
1218,1,38,9
1220,1,34,31
1220,1,35,26
1220,8,20418,1
1220,8,20420,1
1221,1,40,4
1221,1,34,1876
1221,1,39,12
1221,8,20418,1
1221,8,20420,1
17620,1,34,32000
17620,1,35,6000
17620,1,36,2500
17620,1,37,500
17620,1,38,30
17620,1,39,20
17620,1,40,10
17620,1,57471,1
17620,1,57478,10
17620,1,57486,5
1237,4,11460,1
1237,4,9836,1
1237,4,3814,3
1237,3,11460,1
1237,3,9836,1
1237,3,3814,3
1237,1,11399,1
1237,1,3689,3
1237,1,11530,5
1237,1,11475,1
1237,1,1244,1
1237,5,11460,1
1237,5,3812,10
1245,1,34,234
1245,1,35,3413
1245,8,20416,1
1245,8,20415,1
1247,1,34,507
1247,1,35,51
1247,1,36,73
1247,1,37,7
1247,8,20411,1
1247,8,20414,1
1249,4,11458,1
1249,4,9836,1
1249,4,3814,3
1249,3,11458,1
1249,3,9836,1
1249,3,3814,3
1249,1,11399,1
1249,1,11554,5
1249,1,9838,5
1249,1,11539,1
1249,1,11482,1
1249,1,1246,1
1249,5,11458,1
1249,5,3812,10
17635,1,34,540000
17635,1,35,180000
17635,1,36,36000
17635,1,37,10000
17635,1,38,1500
17635,1,39,1000
17635,1,40,500
17635,1,57471,10
17635,1,57478,100
17635,1,57486,50
17637,1,34,8000000
17637,1,35,4000000
17637,1,36,600000
17637,1,37,400000
17637,1,38,30000
17637,1,39,8000
17637,1,40,4000
17637,1,57471,50
17637,1,57478,400
17637,1,57479,1
17637,1,57486,200
1255,1,34,231
1255,1,35,307
1255,1,36,18
1255,1,37,9
1255,8,20171,2
1255,8,20414,2
1257,4,11463,1
1257,4,9836,1
1257,4,3814,3
1257,3,11463,1
1257,3,9836,1
1257,3,3814,3
1257,1,1254,1
1257,1,11399,1
1257,1,11554,5
1257,1,9838,5
1257,1,11539,1
1257,1,11482,1
1257,5,11463,1
1257,5,3812,10
1133,1,34,118
1133,1,36,1
1133,1,37,2
17649,1,37,289
17649,1,36,889
17649,1,35,1267
17649,1,34,17778
17649,8,20412,1
17649,8,20414,1
17651,1,35,4278
17651,1,34,5111
17651,8,20412,1
17651,8,20414,1
17653,1,34,2489
17653,1,35,1978
17653,1,37,11
17655,1,34,4578
17655,1,35,5800
17657,1,37,233
17657,1,36,889
17657,1,34,15289
17657,8,20412,1
17657,8,20414,1
1275,1,34,666
1275,1,35,502
1275,1,36,1
1275,1,37,1
1275,8,20416,1
1275,8,20171,1
1277,4,11457,1
1277,4,9836,1
1277,4,3814,2
1277,3,11457,1
1277,3,9836,1
1277,3,3814,3
1277,1,11399,1
1277,1,11475,1
1277,1,11543,3
1277,1,11544,3
1277,1,1274,1
1277,5,11457,1
1277,5,3812,10
17663,1,34,12356
17663,1,35,2233
17663,1,36,1100
17665,1,37,11
17665,1,35,1978
17665,1,34,2489
17665,8,20423,1
17665,8,20424,1
17667,1,34,4578
17667,1,35,5800
17667,8,20423,1
17667,8,20424,1
1285,1,34,666
1285,1,35,502
1285,1,36,1
1285,1,37,1
1285,8,20416,1
1285,8,20171,1
1287,4,11457,1
1287,4,9836,1
1287,4,3814,2
1287,3,11457,1
1287,3,9836,1
1287,3,3814,3
1287,1,1284,1
1287,1,11399,1
1287,1,11475,1
1287,1,11542,1
1287,1,11545,1
1287,1,11544,3
1287,5,11457,1
1287,5,3812,10
17673,1,36,22
17673,1,37,22
17673,1,38,22
17673,1,35,1000
17673,1,34,5200
17673,8,20423,1
17673,8,20424,1
17675,1,34,15289
17675,1,36,889
17675,1,37,233
17677,1,34,5111
17677,1,35,4278
17679,1,36,1044
17679,1,35,1556
17679,1,34,10400
17679,8,20423,1
17679,8,20424,1
17681,1,35,511
17681,1,36,22
17681,1,37,33
17681,1,38,200
17681,1,39,67
17681,1,40,444
17683,1,35,89
17683,1,36,1100
17683,1,37,44
17683,1,38,44
17683,1,39,22
17683,1,40,122
17685,1,40,244
17685,1,36,867
17685,1,37,33
17685,1,38,11
17685,1,39,89
17687,1,38,33
17687,1,36,44
17687,1,39,144
17687,1,37,244
17687,1,35,356
17687,1,40,500
17687,8,20411,1
17687,8,20413,1
1305,1,34,896
1305,1,35,698
1305,1,36,29
1305,8,20171,1
1305,8,20415,1
17691,1,35,567
17691,1,36,550
17691,1,37,33
17691,1,38,39
17691,1,39,33
17691,1,40,156
17693,1,37,22
17693,1,38,33
17693,1,39,44
17693,1,40,189
17693,1,35,1044
17693,8,20411,1
17693,8,20413,1
17695,1,35,22
17695,1,38,44
17695,1,39,167
17695,1,37,200
17695,1,40,289
17695,1,36,667
17695,8,20411,1
17695,8,20413,1
1318,1,37,10
1318,1,38,1
1318,8,20416,2
1318,8,20415,2
1320,4,11465,1
1320,4,9836,1
1320,4,3814,3
1320,3,11465,1
1320,3,9836,1
1320,3,3814,3
1320,1,1317,1
1320,1,11399,1
1320,1,11538,1
1320,1,11475,1
1320,1,3828,8
1320,1,11545,1
1320,5,11465,1
1320,5,3812,10
17706,1,34,21071
17706,1,35,9382
17706,1,36,3127
17706,1,37,590
17706,1,38,2
17706,1,39,4
17706,1,40,4
1135,1,34,69
1135,1,35,76
1135,1,36,1
17708,1,34,21071
17708,1,35,9382
17708,1,36,3127
17708,1,37,590
17708,1,38,2
17708,1,39,4
17708,1,40,4
17710,1,34,540000
17710,1,35,180000
17710,1,36,36000
17710,1,37,10000
17710,1,38,1500
17710,1,39,1000
17710,1,40,500
17710,1,57470,10
17710,1,57478,100
17710,1,57486,50
17714,1,34,540000
17714,1,35,180000
17714,1,36,36000
17714,1,37,10000
17714,1,38,1500
17714,1,39,1000
17714,1,40,500
17714,1,57473,10
17714,1,57478,100
17714,1,57486,50
17716,1,34,648000
17716,1,35,216000
17716,1,36,43200
17716,1,37,12000
17716,1,38,1800
17716,1,39,1200
17716,1,40,600
17716,1,57471,10
17716,1,57472,10
17716,1,57478,120
17716,1,57486,60
1334,1,34,6944
1334,8,20416,1
1334,8,20415,1
17719,1,34,648000
17719,1,35,216000
17719,1,36,43200
17719,1,37,12000
17719,1,38,1800
17719,1,39,1200
17719,1,40,600
17719,1,57470,10
17719,1,57471,10
17719,1,57478,120
17719,1,57486,60
1336,4,11465,1
1336,4,9836,1
1336,4,3814,3
1336,3,11465,1
1336,3,9836,1
1336,3,3814,3
1336,1,11475,1
1336,1,3828,8
1336,1,1333,1
1336,1,11399,1
1336,5,11465,1
1336,5,3812,10
17721,1,34,648000
17721,1,35,216000
17721,1,36,43200
17721,1,37,12000
17721,1,38,1800
17721,1,39,1200
17721,1,40,600
17721,1,57472,10
17721,1,57473,10
17721,1,57478,120
17721,1,57486,60
17723,1,34,648000
17723,1,35,216000
17723,1,36,43200
17723,1,37,12000
17723,1,38,1800
17723,1,39,1200
17723,1,40,600
17723,1,57472,10
17723,1,57473,10
17723,1,57478,120
17723,1,57486,60
17727,1,34,8000000
17727,1,35,4000000
17727,1,36,600000
17727,1,37,400000
17727,1,38,30000
17727,1,39,8000
17727,1,40,4000
17727,1,57470,50
17727,1,57478,400
17727,1,57479,1
17727,1,57486,200
17729,1,34,8000000
17729,1,35,4000000
17729,1,36,600000
17729,1,37,400000
17729,1,38,30000
17729,1,39,8000
17729,1,40,4000
17729,1,57472,50
17729,1,57478,400
17729,1,57479,1
17729,1,57486,200
43915,1,17912,1
43915,1,28576,10
43915,1,11481,15
43915,1,11547,15
43915,1,11531,20
43915,1,11535,45
43915,1,11556,45
43915,1,21815,50
43915,1,28366,75
43915,1,11553,120
43915,1,28363,125
43915,1,28364,125
43915,1,28365,150
43915,1,11399,200
43915,1,28362,350
43915,1,11541,500
43915,1,11545,500
43915,1,28361,600
17733,1,34,8000000
17733,1,35,4000000
17733,1,36,600000
17733,1,37,400000
17733,1,38,30000
17733,1,39,8000
17733,1,40,4000
17733,1,57473,50
17733,1,57478,400
17733,1,57479,1
17733,1,57486,200
34119,1,641,1
34121,1,34,277778
34121,1,35,11111
34121,1,37,5556
34121,1,39,11112
